rawX,rawY,rawZ,timestampsensorType
-0.49799395,3.7924154,9.155427,4161,0
-0.4213795,3.6391866,9.193734,4181,0
-0.2681506,3.715801,9.002198,4201,0
-0.34476504,3.715801,9.11712,4221,0
-0.61291564,3.86903,8.6574335,4241,0
-0.6512229,4.0222588,8.734048,4261,0
-0.80445176,3.9456444,8.772355,4281,0
-0.5746084,3.7541082,9.002198,4301,0
-0.842759,3.7541082,9.11712,4326,0
-0.6895301,3.7541082,9.500193,4356,0
-0.5746084,3.715801,9.193734,4411,0
-0.5746084,3.8307228,8.810662,4481,0
-0.5363012,3.8307228,9.002198,4552,0
-0.61291564,3.715801,9.11712,4621,0
-0.5363012,3.9073372,8.772355,4691,0
-0.7278373,3.86903,9.078813,4761,0
-0.5746084,3.6774938,9.078813,4831,0
-0.6895301,3.6008794,8.963891,4901,0
-0.5746084,3.6774938,8.848969,4971,0
-0.4213795,3.715801,9.002198,5041,0
-0.6512229,3.6774938,9.155427,5115,0
-0.7661445,3.6391866,9.078813,5188,0
-0.5746084,3.8307228,8.963891,5252,0
-0.45968673,3.7924154,9.040505,5326,0
-0.842759,3.7541082,8.848969,5392,0
-0.34476504,3.6391866,9.193734,5467,0
-0.5363012,3.9073372,9.078813,5532,0
-0.61291564,3.86903,9.155427,5606,0
-0.61291564,3.7924154,9.002198,5672,0
-0.5746084,3.86903,8.848969,5747,0
-0.45968673,3.86903,8.734048,5812,0
-0.5746084,3.9839516,8.772355,5887,0
-0.842759,4.098873,8.848969,5952,0
-0.9576807,4.2521024,8.925584,6027,0
-0.7661445,4.0222588,8.848969,6092,0
-1.0342951,3.9456444,9.155427,6166,0
0.45968673,4.55856,8.772355,6235,0
0.5363012,3.7541082,9.11712,6303,0
-1.3790601,3.2944214,9.5385,6373,0
-1.532289,4.4819455,8.274361,6442,0
-0.30645782,3.7924154,9.11712,6515,0
-0.19153613,3.4476504,8.848969,6582,0
-1.5705963,4.405331,8.465898,6652,0
-1.9153614,4.2904096,8.465898,6721,0
-1.0342951,3.371036,8.389283,6805,0
0.15322891,3.1028855,11.990162,6861,0
-2.1452048,3.7541082,7.8529816,6931,0
-4.2521024,4.903325,7.3166804,7001,0
-4.7500963,3.3327289,8.695741,7081,0
-7.2783732,6.895301,6.895301,7152,0
-2.719813,4.060566,3.1028855,10981,0
-2.2218192,7.201759,3.064578,11056,0
3.1411927,9.615114,4.4819455,11121,0
7.3549876,12.066776,2.6048915,36956,0
3.7924154,9.461885,3.2561142,36956,0
3.5625722,-12.488156,3.8307228,36956,0
-0.076614454,6.5122285,3.064578,36956,0
12.220005,15.246277,0.038307227,36956,0
2.0685902,7.73806,-3.2561142,36981,0
1.6472107,9.346964,-2.4516625,37052,0
-1.7238252,9.346964,-3.064578,37121,0
-6.3589997,11.147403,-0.4213795,37192,0
0.5746084,8.695741,0.7661445,37261,0
-2.719813,7.1251445,-0.038307227,37331,0
-2.0685902,5.363012,1.4556746,37401,0
-6.0142345,10.036493,-0.076614454,37471,0
-5.2863975,12.411542,2.1452048,37541,0
-6.9719152,11.032481,-1.1492168,37611,0
5.133168,11.300632,0.7278373,37681,0
-2.4133554,5.2863975,0.076614454,37754,0
-0.61291564,10.955867,0.4213795,37823,0
0.80445176,8.159439,0.7278373,37894,0
-2.336741,8.389283,0.7661445,37963,0
-1.8387469,9.155427,-1.8387469,38033,0
-3.9456444,8.465898,0.6895301,38103,0
-1.1875241,9.11712,-2.719813,38173,0
1.4173675,15.016433,-5.133168,38242,0
1.532289,7.5848308,-1.0342951,38314,0
-4.2521024,7.5465236,-1.8387469,38383,0
-0.80445176,12.5264635,-0.45968673,38454,0
-2.4516625,5.401319,1.0726024,38524,0
-3.6008794,6.5122285,0.076614454,38593,0
-5.0182467,5.363012,-0.15322891,38663,0
-5.7843914,7.086837,-0.5746084,38734,0
-6.2823853,16.510414,0.2681506,38804,0
-0.19153613,17.046717,-1.1875241,38874,0
2.4133554,8.0445175,-8.963891,38944,0
-0.91937345,14.403518,-3.217807,39014,0
3.9456444,10.189722,-3.7924154,39083,0
-1.685518,9.423578,-1.4939818,39154,0
0.30645782,6.588843,-0.61291564,39226,0
-2.6431987,7.2783732,0.80445176,39296,0
-1.0342951,6.244078,0.11492168,39364,0
-0.34476504,6.2823853,0.5746084,39434,0
4.2521024,6.397307,-2.834735,39504,0
-3.6008794,14.288596,-1.1492168,39574,0
-0.11492168,11.109096,-4.2904096,39644,0
1.685518,8.580819,-4.060566,39714,0
3.1411927,10.955867,-5.899313,39785,0
5.094861,10.649409,-3.9456444,39854,0
0.5363012,14.020445,-2.7964275,39929,0
-1.340753,11.951855,0.38307226,57964,0
-1.6089035,7.5848308,0.0,57964,0
-3.4476504,4.175488,1.1875241,57965,0
-3.7541082,3.9839516,-0.80445176,57965,0
-3.9073372,5.363012,-16.4338,57965,0
-13.215993,19.153614,-1.2258313,58053,0
-1.9153614,17.621325,1.3024458,58113,0
-6.2823853,3.8307228,2.2984335,58189,0
-2.2601264,1.9919758,-2.9496565,835946,0
3.6391866,-8.082825,0.6895301,835946,0
-2.2218192,9.423578,-2.030283,835981,0
13.637373,13.522451,-9.078813,836052,0
4.865018,3.4476504,0.5363012,836121,0
-1.1875241,13.9438305,-2.1452048,836191,0
-2.834735,7.0102224,-0.91937345,866944,0
-1.4556746,9.883265,-0.15322891,866944,0
-2.1068976,9.11712,-1.4173675,866944,0
-1.9919758,9.385271,-0.9576807,866944,0
-3.4476504,8.848969,-0.45968673,866981,0
-3.4476504,8.772355,-0.4213795,867054,0
-3.7541082,8.925584,-0.5363012,867121,0
-3.371036,8.810662,-0.7278373,867191,0
-3.7541082,9.002198,-0.49799395,867261,0
-3.5242648,8.925584,-0.45968673,867331,0
-3.5242648,8.925584,-0.5363012,886944,0
-3.4859576,9.078813,-0.5363012,886944,0
-3.6774938,9.040505,-0.5363012,886944,0
-3.5625722,9.002198,-0.2681506,886945,0
-3.715801,8.542512,-0.45968673,886993,0
-3.715801,9.11712,-0.4213795,887061,0
-3.6774938,8.810662,-0.038307227,887132,0
-3.6391866,9.193734,-0.30645782,936944,0
-3.8307228,8.887277,-0.22984336,936944,0
-3.6774938,8.695741,-0.2681506,936944,0
-3.6008794,8.772355,-0.4213795,936944,0
-2.336741,9.232041,-1.3024458,936982,0
-2.1452048,9.385271,-1.2641385,937055,0
-1.9919758,9.002198,-1.1875241,937122,0
-2.030283,9.232041,-1.0726024,937191,0
-2.1452048,9.308656,-1.1109096,956944,0
-2.183512,8.963891,-1.2641385,956944,0
-1.9919758,9.500193,-1.4173675,956944,0
-1.8387469,9.270349,-1.4939818,956944,0
-3.8307228,8.963891,-0.11492168,956980,0
-3.9073372,9.040505,-0.22984336,957050,0
-3.5625722,8.925584,-0.22984336,957120,0
-3.6391866,9.040505,-0.30645782,957193,0
-3.5242648,9.078813,-0.45968673,1549948,0
-3.7541082,8.848969,-0.34476504,1549949,0
-3.6008794,9.002198,-0.22984336,1549949,0
-3.6774938,8.925584,-0.19153613,1549949,0
-3.6391866,9.002198,-0.11492168,1549949,0
8.619126,-6.435614,0.6895301,1549987,0
-7.3166804,13.905523,1.685518,1550053,0
-9.653421,9.155427,6.205771,1550121,0
-6.3589997,12.947843,0.038307227,1550191,0
-1.685518,2.4899697,-3.1411927,1550261,0
5.363012,-16.74026,8.0445175,1550331,0
4.175488,4.367024,1.532289,1550401,0
-9.653421,19.574993,4.9799395,1550471,0
-10.764331,10.802638,0.38307226,1736946,0
-3.7924154,3.7541082,-2.9113493,1736946,0
8.580819,-4.0222588,1.2641385,1736946,0
-4.2904096,2.1068976,-11.147403,1736946,0
-9.959879,19.574993,3.4859576,1736981,0
-6.6654577,11.87524,2.719813,1737053,0
-5.171476,11.377247,2.566584,1737121,0
-0.9959879,-0.7278373,-5.401319,1737191,0
2.681506,-14.518439,5.0182467,1820945,0
-1.9536686,12.679692,-6.4739213,1820945,0
-1.2641385,6.5122285,0.9959879,1820945,0
-10.840945,7.5848308,-4.060566,1820945,0
4.865018,7.8912888,0.22984336,1820987,0
4.7500963,7.8912888,-1.1492168,1821053,0
4.55856,8.159439,0.22984336,1821122,0
4.0222588,8.619126,-0.9576807,1821191,0
5.171476,7.73806,-0.91937345,1821261,0
3.9839516,11.836933,-0.2681506,1821331,0
4.55856,6.9719152,-1.4173675,1821401,0
3.5625722,6.5505357,-0.842759,1821471,0
2.4133554,7.6231384,-1.0342951,1821541,0
3.86903,9.921572,-0.076614454,1821611,0
2.4516625,8.619126,-1.6089035,1821681,0
4.7500963,5.66947,-0.38307226,1821751,0
4.3287168,9.423578,-0.6895301,1821821,0
3.1411927,13.254301,1.1109096,1821891,0
4.0222588,11.377247,2.4899697,1821964,0
7.6231384,8.6574335,5.209783,1822033,0
4.5202527,3.3327289,5.363012,1822104,0
2.566584,3.715801,5.861006,1822174,0
-2.6431987,3.371036,5.9759274,1822244,0
-1.2641385,5.4779334,11.377247,1822315,0
-2.7964275,6.2823853,8.504205,1822384,0
-1.1109096,2.528277,10.534488,1822454,0
-0.49799395,4.1371803,9.921572,1822524,0
-0.15322891,6.0525417,6.933608,1822594,0
0.5363012,4.673482,9.691729,1822664,0
-0.80445176,4.367024,10.113108,1822734,0
-1.8770541,3.7924154,9.500193,1822805,0
-1.9919758,3.4093432,6.2823853,1822872,0
-2.3750482,2.3750482,8.848969,1822944,0
-3.371036,3.3327289,8.197746,1823014,0
-2.030283,3.86903,8.121132,1823102,0
-4.213795,4.711789,8.159439,1823171,0
-0.5363012,5.0182467,8.236053,1823241,0
-1.685518,5.3247046,8.389283,1823311,0
0.19153613,2.681506,10.419566,1823381,0
-0.80445176,3.7541082,9.615114,1823451,0
-1.8770541,2.2984335,10.228029,1823521,0
-1.8770541,4.1371803,7.5848308,1823593,0
-1.1875241,4.9416323,10.0748005,1823661,0
-1.9153614,3.7541082,8.734048,1823731,0
-1.3024458,3.5242648,8.925584,1823801,0
0.80445176,5.439626,8.925584,1823873,0
-0.9959879,5.363012,8.197746,1823945,0
-1.7621324,5.056554,9.883265,1824015,0
-1.1875241,5.592855,7.929596,1824085,0
1.2258313,4.175488,5.707777,1824152,0
-1.9536686,4.7884035,7.2783732,1824224,0
-2.0685902,4.865018,9.193734,1824291,0
-1.9919758,5.363012,8.121132,1824361,0
-0.5746084,4.8267107,8.504205,1824431,0
-1.340753,4.865018,8.350976,1824501,0
-0.8810662,4.4436383,9.155427,1824571,0
-0.91937345,4.4436383,9.078813,1824641,0
-0.7661445,4.5202527,8.695741,1824712,0
-0.9576807,4.596867,8.772355,1824781,0
-1.1109096,4.4436383,8.772355,1824851,0
-1.1492168,4.3287168,8.6574335,1824921,0
-0.842759,4.405331,8.619126,1824991,0
-0.5746084,4.2904096,8.734048,1825061,0
-0.6895301,4.596867,9.002198,1825131,0
-0.91937345,5.094861,8.580819,1825201,0
-1.1492168,5.056554,8.6574335,1825271,0
-1.3790601,5.094861,8.121132,1825341,0
-1.4556746,5.056554,8.00621,1825412,0
-1.9153614,5.439626,7.431602,1825483,0
-1.8387469,4.865018,8.810662,1825551,0
