rawX,rawY,rawZ,timestampsensorType
-1.3790601,3.6391866,9.11712,7804,0
-1.2258313,3.7541082,8.772355,7826,0
-0.9576807,3.7924154,9.040505,7852,0
-1.0342951,3.4859576,8.963891,7864,0
-1.3790601,3.7924154,8.963891,7884,0
-1.532289,3.86903,9.576807,7904,0
-1.2258313,3.715801,9.461885,7924,0
-0.9959879,3.4476504,9.11712,7947,0
-0.5363012,3.1411927,9.155427,7964,0
-0.45968673,3.064578,9.078813,7984,0
-0.30645782,2.9496565,9.078813,8005,0
-0.076614454,2.9113493,9.500193,8024,0
0.2681506,2.7581203,9.040505,8044,0
0.038307227,2.4899697,9.11712,8074,0
0.076614454,2.566584,9.461885,8084,0
0.076614454,2.834735,9.346964,8104,0
0.2681506,2.566584,9.193734,8124,0
0.11492168,2.1452048,8.963891,8144,0
0.0,2.6048915,9.193734,8164,0
-0.038307227,2.9496565,9.346964,8195,0
-0.2681506,2.9879637,9.844957,8207,0
0.11492168,2.681506,9.500193,8224,0
-0.076614454,2.7964275,9.002198,8244,0
0.2681506,2.7964275,9.270349,8264,0
0.076614454,2.9113493,9.346964,8284,0
0.19153613,2.9113493,9.385271,8315,0
0.2681506,3.064578,9.461885,8324,0
-0.30645782,3.064578,9.423578,8347,0
-0.19153613,3.2561142,9.423578,8364,0
0.15322891,2.9496565,9.500193,8384,0
-0.7278373,3.4093432,9.155427,8404,0
-0.61291564,3.4093432,9.078813,8426,0
-0.6895301,3.3327289,9.270349,8444,0
-0.2681506,3.1794999,9.078813,8464,0
-0.842759,3.1411927,9.346964,8485,0
-0.6512229,3.1794999,9.155427,8508,0
-0.45968673,3.0262709,9.078813,8524,0
-0.5363012,3.371036,8.963891,8555,0
-0.5363012,3.371036,9.078813,8564,0
-0.2681506,3.1794999,9.040505,8584,0
-0.49799395,3.2944214,9.232041,8604,0
-0.7661445,3.6774938,9.040505,8624,0
-0.7661445,3.6008794,9.078813,8644,0
-0.9576807,3.7541082,9.308656,8666,0
-1.0342951,3.6391866,9.385271,8684,0
-0.9576807,3.7541082,9.385271,8705,0
-0.5746084,3.5625722,9.308656,8724,0
-0.6895301,3.4093432,9.040505,8744,0
-0.22984336,3.2561142,9.078813,8764,0
-0.5363012,3.1028855,8.963891,8786,0
-0.38307226,3.2561142,9.002198,8804,0
-0.45968673,3.1411927,9.002198,8824,0
-0.5363012,3.2561142,9.078813,8844,0
-0.6512229,3.1794999,9.346964,8865,0
-0.49799395,3.064578,9.461885,8884,0
-0.45968673,3.1028855,9.346964,8910,0
-0.49799395,3.1411927,9.423578,8924,0
-0.7661445,3.064578,9.576807,8944,0
-0.6895301,3.064578,9.80665,8964,0
-0.45968673,3.1794999,9.768343,8984,0
-0.4213795,3.2561142,9.461885,9004,0
-0.38307226,3.0262709,9.500193,9026,0
-0.30645782,3.064578,9.461885,9049,0
-0.49799395,2.9879637,9.5385,9065,0
-0.5746084,3.064578,9.5385,9085,0
-0.5746084,3.0262709,9.461885,9104,0
-0.5363012,2.9879637,9.346964,9124,0
-0.6512229,2.873042,9.270349,9146,0
-0.61291564,2.9879637,9.653421,9164,0
-0.49799395,2.9879637,9.615114,9189,0
-0.6512229,3.064578,9.346964,9204,0
-0.5746084,3.064578,9.270349,9224,0
-0.34476504,3.1028855,9.078813,9244,0
-0.61291564,3.0262709,8.925584,9266,0
-0.5746084,2.873042,9.155427,9284,0
-0.5746084,2.7964275,9.461885,9304,0
-0.30645782,2.4899697,9.691729,9324,0
-0.15322891,2.3750482,9.921572,9362,0
-0.5363012,2.7581203,9.615114,9364,0
-0.4213795,2.4899697,9.691729,9385,0
-0.45968673,2.9879637,9.385271,9408,0
-0.5746084,3.1411927,9.423578,9424,0
-0.7278373,3.1411927,9.11712,9444,0
-0.6512229,3.3327289,9.040505,9464,0
-0.5363012,3.2944214,9.040505,9485,0
-0.7278373,3.1794999,9.078813,9507,0
-0.5363012,3.2561142,9.155427,9524,0
-0.6512229,3.1411927,9.270349,9544,0
-0.7661445,2.9879637,9.346964,9565,0
-0.842759,3.1794999,9.385271,9584,0
-0.6512229,2.9879637,9.11712,9604,0
-0.7278373,2.834735,8.734048,9626,0
-0.5363012,2.9879637,8.810662,9644,0
-0.6895301,2.9879637,8.887277,9664,0
-0.7661445,2.9113493,8.925584,9684,0
-0.6512229,2.834735,9.078813,9704,0
-0.61291564,2.834735,9.155427,9724,0
-0.45968673,2.6048915,9.346964,9754,0
-0.45968673,3.064578,9.500193,9764,0
-0.4213795,2.9879637,9.5385,9784,0
-0.5363012,3.064578,9.308656,9804,0
-0.2681506,3.1411927,9.193734,9824,0
-0.38307226,3.1411927,9.11712,9853,0
-0.4213795,3.2944214,9.002198,9866,0
-0.7278373,3.1794999,9.423578,9885,0
-0.61291564,3.2944214,9.500193,9904,0
-0.4213795,3.064578,9.653421,9924,0
-0.34476504,2.9113493,9.730036,9944,0
-0.38307226,3.0262709,9.80665,9965,0
-0.38307226,3.1028855,9.615114,9988,0
-0.38307226,2.9496565,9.461885,10004,0
-0.45968673,3.1794999,9.155427,10024,0
-0.34476504,3.1028855,9.002198,10044,0
-0.19153613,3.1411927,8.925584,10064,0
-0.34476504,2.9496565,9.232041,10085,0
-0.22984336,2.9496565,9.461885,10106,0
-0.30645782,2.9113493,9.040505,10124,0
-0.19153613,2.834735,9.346964,10144,0
-0.30645782,2.873042,9.232041,10164,0
-0.30645782,3.0262709,9.040505,10184,0
-0.2681506,2.834735,9.193734,10204,0
-0.34476504,2.9496565,9.308656,10225,0
-0.11492168,2.834735,9.270349,10249,0
-0.15322891,2.9113493,9.040505,10264,0
-0.19153613,2.7581203,8.887277,10284,0
-0.19153613,2.6431987,9.078813,10304,0
-0.15322891,2.7581203,9.040505,10325,0
0.076614454,3.064578,9.193734,10355,0
-0.22984336,3.1411927,9.346964,10373,0
-0.2681506,2.681506,9.5385,10384,0
0.11492168,2.528277,9.653421,10404,0
0.038307227,2.4899697,9.653421,10424,0
0.076614454,2.6048915,9.844957,10444,0
0.11492168,2.528277,10.0748005,10481,0
0.076614454,2.566584,9.883265,10490,0
0.15322891,2.528277,9.500193,10504,0
0.22984336,2.719813,9.500193,10524,0
0.11492168,2.6048915,9.385271,10544,0
-0.11492168,2.681506,9.500193,10569,0
0.076614454,2.6048915,9.308656,10586,0
0.076614454,2.528277,9.078813,10605,0
-0.11492168,2.719813,9.385271,10627,0
0.0,2.528277,9.308656,10645,0
-0.19153613,2.528277,9.691729,10664,0
-0.19153613,2.336741,9.423578,10685,0
-0.38307226,2.2601264,9.80665,10705,0
-0.15322891,2.2218192,9.80665,10724,0
-0.2681506,2.2984335,9.615114,10744,0
-0.38307226,2.336741,9.576807,10765,0
-0.2681506,2.4133554,9.423578,10784,0
-0.49799395,2.6431987,9.385271,10805,0
-0.5363012,2.4516625,9.155427,10826,0
-0.2681506,2.4133554,9.155427,10844,0
-0.38307226,2.7964275,9.193734,10864,0
-0.22984336,2.4516625,9.308656,10890,0
-0.38307226,2.2601264,9.346964,10904,0
-0.11492168,2.2984335,9.500193,10924,0
0.11492168,2.0685902,9.308656,10946,0
-0.038307227,2.528277,9.5385,10967,0
-0.19153613,2.3750482,9.500193,10984,0
-0.11492168,2.2601264,9.730036,11005,0
0.11492168,2.183512,9.5385,11024,0
0.30645782,2.0685902,9.615114,11044,0
0.11492168,2.030283,9.346964,11066,0
0.11492168,2.183512,9.346964,11086,0
-0.11492168,2.336741,9.500193,11104,0
-0.038307227,2.3750482,9.423578,11126,0
0.076614454,2.2601264,9.078813,11145,0
0.11492168,2.2984335,8.734048,11165,0
0.5746084,2.1452048,9.653421,11186,0
-0.15322891,2.336741,9.998186,11214,0
0.038307227,1.8004397,9.883265,11224,0
0.61291564,2.2218192,9.80665,11245,0
0.22984336,1.9536686,10.113108,11264,0
0.15322891,1.9153614,10.228029,11286,0
-0.80445176,2.2218192,10.304645,11305,0
0.2681506,1.3790601,11.109096,11325,0
0.2681506,1.340753,10.381259,11345,0
0.0,1.8004397,10.0748005,11364,0
-0.038307227,1.9536686,9.80665,11384,0
0.076614454,1.6472107,9.921572,11404,0
-0.038307227,1.8004397,9.730036,11426,0
0.076614454,1.6472107,9.461885,11450,0
-0.15322891,1.7238252,9.461885,11464,0
-0.15322891,1.7238252,9.653421,11484,0
-0.076614454,1.8387469,9.232041,11504,0
0.11492168,1.8004397,9.385271,11524,0
-0.19153613,1.9153614,9.615114,11548,0
0.076614454,1.9153614,9.308656,11564,0
-0.19153613,2.0685902,9.078813,11584,0
-0.076614454,1.9919758,9.461885,11604,0
0.11492168,2.1068976,9.691729,11625,0
0.076614454,2.030283,9.730036,11644,0
0.15322891,1.9153614,9.691729,11666,0
0.49799395,1.8387469,9.615114,11684,0
0.49799395,1.9919758,9.883265,11705,0
0.61291564,1.8770541,9.921572,11724,0
0.6512229,1.8770541,9.730036,11744,0
0.49799395,1.9536686,9.691729,11764,0
0.38307226,1.9919758,9.691729,11786,0
0.49799395,1.9153614,9.768343,11804,0
0.11492168,2.1452048,9.959879,11824,0
0.2681506,1.9153614,9.653421,11847,0
0.30645782,2.1068976,9.5385,11864,0
0.15322891,1.9919758,9.615114,11884,0
0.11492168,1.8387469,9.423578,11906,0
0.076614454,1.9536686,9.5385,11926,0
-0.15322891,1.9536686,9.768343,11944,0
-0.22984336,2.030283,9.308656,11965,0
-0.11492168,2.030283,9.346964,11984,0
-0.038307227,1.9919758,9.385271,12004,0
-0.076614454,1.7621324,9.500193,12035,0
0.0,1.9153614,9.576807,12044,0
-0.038307227,1.7621324,9.423578,12064,0
-0.038307227,1.8004397,9.308656,12084,0
-0.076614454,2.0685902,9.346964,12104,0
-0.076614454,1.8387469,9.461885,12124,0
-0.038307227,2.1068976,9.423578,12146,0
-0.5746084,1.9919758,9.883265,12170,0
-0.11492168,1.9536686,9.653421,12191,0
-0.038307227,1.9536686,10.0748005,12205,0
-0.34476504,2.183512,9.653421,12233,0
-0.038307227,1.9153614,9.80665,12252,0
-0.15322891,2.1068976,9.80665,12264,0
-0.30645782,1.8004397,9.80665,12286,0
0.038307227,1.8387469,9.500193,12304,0
-0.2681506,1.9153614,9.576807,12324,0
-0.11492168,2.030283,9.576807,12344,0
0.0,2.2218192,9.155427,12366,0
0.038307227,2.030283,9.346964,12390,0
0.15322891,1.9919758,9.500193,12405,0
0.038307227,1.9536686,9.615114,12424,0
0.15322891,2.1452048,9.270349,12445,0
0.0,1.7238252,9.385271,12466,0
0.22984336,1.340753,9.883265,12486,0
0.038307227,1.6089035,9.998186,12504,0
-0.11492168,1.9536686,9.80665,12524,0
-0.34476504,1.8770541,9.844957,12544,0
-0.2681506,2.1068976,9.921572,12564,0
-0.11492168,1.9536686,9.730036,12585,0
