rawX,rawY,rawZ,timestampsensorType
2.2984335,-8.42759,2.183512,6560,0
0.9959879,-8.772355,0.19153613,6560,0
1.8004397,-17.238253,-6.8186865,6574,0
3.4476504,-8.887277,-3.1794999,6603,0
0.61291564,-10.419566,-1.0342951,6615,0
0.6512229,-8.963891,-0.38307226,6636,0
1.7238252,-8.619126,-0.6895301,6654,0
1.0726024,-9.653421,-0.9576807,6674,0
0.5746084,-9.232041,-0.6512229,6694,0
0.91937345,-9.193734,-0.38307226,6714,0
1.2641385,-9.844957,-0.61291564,6742,0
1.2258313,-9.883265,-0.842759,6759,0
0.9959879,-10.726024,-0.91937345,6777,0
1.2258313,-10.228029,-0.7278373,6794,0
1.532289,-10.0748005,-1.685518,6814,0
1.4939818,-10.457873,-1.4173675,6837,0
0.9576807,-10.0748005,-0.30645782,6864,0
0.45968673,-9.844957,1.7238252,6879,0
2.1068976,-10.189722,2.2218192,6896,0
5.401319,-9.959879,-4.865018,6914,0
0.9959879,-9.500193,-3.5242648,7020,0
1.4556746,-9.844957,-0.076614454,7020,0
0.076614454,-9.308656,0.45968673,7020,0
0.34476504,-9.691729,0.19153613,7045,0
0.5746084,-10.304645,-0.49799395,7045,0
0.9576807,-10.879252,-0.842759,7045,0
1.2641385,-10.955867,-1.2641385,7056,0
0.7278373,-9.615114,-1.3024458,7086,0
-0.38307226,-9.730036,-1.6472107,7102,0
1.1109096,-9.193734,0.5746084,7117,0
0.61291564,-9.691729,-1.1875241,7150,0
0.80445176,-9.461885,-0.038307227,7307,0
1.0342951,-10.91756,-0.9576807,7308,0
0.49799395,-9.040505,-1.0726024,7308,0
0.11492168,-8.312668,-1.0726024,7308,0
0.34476504,-8.580819,-1.3790601,7308,0
0.6512229,-10.189722,-1.2258313,7308,0
0.61291564,-11.492168,-0.8810662,7308,0
1.1492168,-10.534488,-1.4173675,7308,0
0.842759,-8.580819,-0.6895301,7801,0
1.3024458,-8.695741,-0.6512229,7801,0
1.3024458,-10.036493,-1.1109096,7801,0
0.6512229,-9.423578,-1.0726024,7801,0
-0.45968673,-3.6008794,-0.38307226,7801,0
1.3024458,-10.572795,-0.9959879,7801,0
1.8770541,-10.649409,-1.3790601,7801,0
0.842759,-11.60709,-1.3024458,7801,0
0.5746084,-10.764331,-1.2641385,7801,0
1.0342951,-9.844957,-1.0726024,7801,0
0.842759,-8.580819,-0.7661445,7801,0
1.2258313,-7.8146744,-0.91937345,7801,0
0.80445176,-8.963891,-1.2258313,7801,0
0.45968673,-10.764331,-1.3790601,7801,0
0.45968673,-11.60709,-1.4173675,7801,0
0.9959879,-11.300632,-0.91937345,7801,0
1.8004397,-10.649409,-1.0726024,7802,0
0.6512229,-8.542512,-1.1875241,7802,0
1.1492168,-9.232041,-1.4556746,7802,0
1.4173675,-9.078813,-0.842759,7829,0
0.80445176,-9.232041,-1.0342951,7871,0
0.076614454,-9.80665,-1.1492168,7885,0
-0.5363012,-9.730036,-1.4556746,7885,0
-0.8810662,-10.113108,-1.5705963,7911,0
-0.7661445,-9.423578,-1.532289,7941,0
-0.7278373,-9.5385,-1.3790601,7941,0
-0.30645782,-9.5385,-1.4173675,7956,0
-0.076614454,-9.844957,-1.4556746,7989,0
0.6512229,-9.998186,-1.5705963,8007,0
0.9959879,-10.036493,-1.532289,8014,0
0.45968673,-9.959879,-1.7238252,8044,0
0.9959879,-10.151415,-1.340753,8055,0
1.4173675,-9.615114,-1.340753,8078,0
1.6472107,-9.80665,-1.3024458,8094,0
1.4173675,-9.691729,-1.3790601,8119,0
0.5746084,-9.959879,-1.4556746,8143,0
0.076614454,-9.653421,-1.340753,8171,0
-0.38307226,-9.80665,-1.4173675,8182,0
-0.34476504,-9.461885,-1.4173675,8197,0
1.4173675,-10.6877165,-0.30645782,8214,0
0.38307226,-9.5385,-1.6089035,8236,0
-0.038307227,-9.270349,-2.1452048,8255,0
-0.5363012,-9.040505,-1.7238252,8275,0
-0.2681506,-9.308656,-1.685518,8310,0
-0.30645782,-9.308656,-1.532289,8326,0
0.2681506,-9.500193,-1.4939818,8337,0
0.49799395,-9.615114,-1.340753,8363,0
0.38307226,-9.5385,-1.5705963,8421,0
0.6895301,-10.036493,-1.5705963,8421,0
-0.2681506,-9.921572,-1.8004397,8421,0
0.34476504,-9.615114,-1.8770541,8435,0
0.19153613,-9.385271,-1.5705963,8486,0
-0.8810662,-9.232041,-2.1068976,8486,0
-0.80445176,-9.500193,-2.2601264,8522,0
0.34476504,-10.802638,-1.532289,8522,0
-0.4213795,-9.959879,-1.5705963,8543,0
-0.11492168,-9.730036,-1.9536686,8561,0
0.34476504,-9.998186,-1.7238252,8581,0
1.7238252,-10.649409,-1.4173675,8606,0
1.340753,-9.80665,-1.8004397,8650,0
2.0685902,-9.423578,-1.4173675,8650,0
1.3024458,-9.270349,-2.719813,8664,0
0.076614454,-9.155427,-3.217807,8675,0
-0.38307226,-9.040505,-2.2218192,8723,0
-2.1068976,-9.232041,-2.528277,8726,0
2.2601264,-10.534488,-1.9536686,8735,0
2.3750482,-12.411542,-0.34476504,8776,0
0.11492168,-9.308656,-3.1028855,8777,0
-1.7621324,-8.197746,-2.4516625,8797,0
-0.22984336,-10.113108,-1.8387469,8815,0
1.8004397,-7.967903,-2.2984335,8860,0
-1.0342951,-8.6574335,-2.0685902,8882,0
0.076614454,-8.6574335,-1.1875241,8882,0
0.6895301,-10.304645,-0.91937345,8906,0
0.11492168,-9.730036,-1.9153614,8925,0
1.8004397,-10.113108,-2.2601264,8943,0
-0.7278373,-10.496181,-2.2601264,8955,0
-0.5746084,-10.036493,-2.1068976,8976,0
0.11492168,-9.883265,-2.183512,8995,0
0.9576807,-8.542512,-1.685518,9014,0
0.22984336,-9.615114,-2.030283,9034,0
-1.0342951,-9.346964,-1.8770541,9056,0
0.15322891,-9.844957,-1.3024458,9081,0
1.6089035,-9.615114,-1.532289,9094,0
0.91937345,-9.040505,-1.532289,9116,0
1.1875241,-9.346964,-1.1109096,9153,0
0.4213795,-8.580819,-0.7278373,9155,0
0.91937345,-9.423578,-1.7621324,9174,0
-0.5746084,-7.8912888,-1.9919758,9194,0
-0.11492168,-10.457873,-3.1411927,9214,0
-2.0685902,-9.691729,-1.685518,9234,0
-0.45968673,-10.342952,-1.0726024,9391,0
-0.11492168,-10.113108,-0.842759,9391,0
0.7661445,-11.760319,-2.2218192,9391,0
0.6512229,-11.18571,-2.030283,9391,0
-0.91937345,-8.42759,-1.0342951,9597,0
0.61291564,-8.925584,-1.340753,9597,0
0.2681506,-9.270349,-0.6512229,9597,0
0.6512229,-10.304645,-0.076614454,9597,0
1.3024458,-8.810662,-1.532289,9597,0
0.49799395,-8.772355,-1.3024458,9597,0
0.30645782,-8.963891,-0.5363012,9597,0
0.15322891,-9.844957,-1.2641385,9597,0
1.2258313,-11.33894,-1.3790601,9597,0
1.6089035,-10.381259,-2.183512,9597,0
0.22984336,-8.695741,-1.2258313,9598,0
-0.5363012,-9.461885,-0.9959879,9598,0
-1.1875241,-10.496181,-1.4556746,9598,0
-0.9959879,-10.955867,-1.7621324,9598,0
-1.1492168,-9.883265,-1.685518,9636,0
0.8810662,-9.921572,-0.9576807,9637,0
1.2641385,-10.6877165,-0.11492168,9654,0
0.30645782,-10.0748005,-0.45968673,9675,0
0.5363012,-9.270349,-1.7238252,9698,0
0.842759,-8.580819,-1.532289,9717,0
0.4213795,-8.6574335,-1.8004397,9734,0
0.6895301,-9.155427,-1.2641385,9757,0
0.11492168,-10.228029,-0.9576807,9798,0
0.45968673,-10.189722,-1.5705963,9819,0
0.30645782,-9.998186,-1.7238252,9819,0
0.49799395,-9.959879,-1.6472107,9855,0
0.34476504,-10.611102,-1.6472107,9869,0
0.15322891,-10.994174,-1.4556746,9875,0
0.7278373,-10.419566,-1.2258313,9902,0
0.6895301,-10.0748005,-1.340753,9918,0
1.1875241,-10.036493,-0.5363012,9935,0
-0.2681506,-10.0748005,-1.6472107,9954,0
0.7278373,-9.615114,-1.1109096,9975,0
0.8810662,-9.768343,-1.1492168,10000,0
1.2258313,-8.542512,-0.8810662,10026,0
1.4173675,-9.040505,0.0,10048,0
0.38307226,-9.385271,-1.532289,10060,0
0.842759,-8.312668,-0.61291564,10075,0
0.4213795,-10.342952,-0.61291564,10095,0
0.34476504,-11.415554,-1.0726024,10140,0
0.2681506,-9.768343,-0.61291564,10140,0
1.0342951,-8.312668,-0.45968673,10172,0
0.91937345,-10.572795,-0.7661445,10189,0
0.91937345,-9.461885,-2.2218192,10209,0
1.4556746,-8.848969,-0.11492168,10230,0
-0.11492168,-6.6271505,0.19153613,10239,0
3.86903,-8.925584,-0.61291564,10256,0
-1.2641385,-7.73806,1.0342951,10275,0
3.1411927,-14.518439,-0.22984336,10300,0
0.0,-12.947843,-0.7278373,10333,0
-11.18571,0.076614454,6.0525417,10351,0
4.4819455,-11.798626,-0.49799395,10393,0
0.80445176,-12.641385,-2.030283,10393,0
1.1492168,-11.070788,-1.532289,10408,0
0.61291564,-9.576807,-1.0726024,10415,0
0.15322891,-9.959879,-1.340753,10436,0
0.34476504,-10.342952,-1.1109096,10463,0
0.5746084,-9.730036,-1.0726024,10483,0
0.5746084,-9.730036,-0.9576807,10495,0
0.842759,-9.615114,-0.7661445,10515,0
0.61291564,-9.959879,-0.91937345,10544,0
0.8810662,-10.113108,-0.9576807,10555,0
1.0726024,-9.768343,-0.6512229,10576,0
1.0342951,-9.653421,-0.61291564,10596,0
1.3024458,-10.151415,-0.49799395,10615,0
-0.49799395,-9.768343,-1.6089035,10635,0
2.9496565,-9.768343,-2.3750482,10655,0
0.7661445,-9.346964,-1.2641385,10677,0
1.2258313,-10.266336,-0.80445176,10695,0
-0.19153613,-10.036493,-0.8810662,10730,0
-0.19153613,-9.998186,-0.80445176,10742,0
-0.038307227,-10.189722,-1.2258313,10771,0
-1.9919758,-9.653421,-0.38307226,10798,0
0.30645782,-10.113108,-1.6472107,10804,0
0.49799395,-9.385271,-1.5705963,10853,0
0.4213795,-9.270349,-1.0342951,10853,0
0.49799395,-9.615114,-0.842759,10865,0
0.61291564,-11.377247,-0.45968673,10889,0
0.6895301,-9.576807,1.2258313,10895,0
1.2258313,-8.887277,-1.3024458,10920,0
0.6895301,-8.580819,-0.9576807,10950,0
0.5746084,-9.11712,-0.38307226,10964,0
0.6895301,-10.304645,-0.5363012,10985,0
0.5746084,-9.653421,-1.7621324,10995,0
-2.6048915,-10.879252,10.036493,11035,0
0.49799395,-10.955867,-3.715801,11042,0
1.4173675,-12.143391,0.5746084,11055,0
-0.11492168,-6.4739213,-1.8770541,11074,0
-0.15322891,-8.963891,-0.80445176,11094,0
-0.842759,-10.91756,1.8387469,11114,0
0.15322891,-9.078813,-0.842759,11135,0
0.9576807,-10.419566,-0.7278373,11154,0
0.80445176,-8.42759,-0.038307227,11179,0
0.6895301,-9.959879,-0.61291564,11194,0
0.61291564,-9.730036,-1.2641385,11223,0
1.0726024,-9.998186,-1.1109096,11248,0
1.1492168,-10.036493,-1.3790601,11254,0
1.5705963,-9.844957,-1.0726024,11274,0
0.91937345,-10.151415,-1.7238252,11318,0
1.5705963,-10.0748005,-1.4556746,11321,0
2.1452048,-9.768343,-0.91937345,11358,0
2.1452048,-9.308656,-1.2258313,11358,0
2.6431987,-9.80665,-1.2641385,11391,0
3.1794999,-9.461885,-1.4173675,11405,0
2.7964275,-8.312668,-2.9113493,11436,0
1.9919758,-12.066776,0.0,11436,0
2.1068976,-10.6877165,-1.4173675,11458,0
1.7238252,-9.385271,-2.030283,11476,0
1.4173675,-9.461885,-1.1109096,11494,0
1.7238252,-9.500193,-1.2641385,11522,0
1.9919758,-9.346964,-1.2641385,11548,0
2.0685902,-8.925584,-1.2258313,11566,0
2.3750482,-8.542512,-0.6895301,11597,0
3.4476504,-8.695741,-0.38307226,11597,0
2.4516625,-8.465898,-0.22984336,11644,0
1.8770541,-8.082825,-2.2218192,11658,0
-0.7278373,-10.649409,-3.1028855,11658,0
-2.1452048,-13.215993,-1.4556746,11849,0
-0.34476504,-13.292608,-1.0342951,11849,0
2.2601264,-9.346964,-0.076614454,11849,0
3.0262709,-7.6614456,-1.2641385,11849,0
3.4093432,-7.2783732,-0.91937345,11849,0
2.2218192,-7.8529816,-2.1068976,11849,0
0.9959879,-9.500193,-2.4899697,11849,0
0.076614454,-11.224017,-2.1452048,11849,0
-0.5363012,-11.87524,-1.1492168,11849,0
0.19153613,-11.60709,-1.3790601,11872,0
1.7621324,-10.994174,-1.340753,11876,0
2.1452048,-9.730036,-2.4899697,11914,0
1.340753,-8.236053,-1.4939818,11923,0
0.22984336,-8.848969,-1.1875241,11943,0
-0.61291564,-8.504205,-0.7278373,11973,0
-0.61291564,-7.776367,-0.11492168,11988,0
-0.842759,-9.615114,0.38307226,11995,0
0.076614454,-8.887277,-0.19153613,12021,0
0.45968673,-9.270349,-0.38307226,12036,0
0.61291564,-10.6877165,-0.49799395,12054,0
0.6895301,-11.109096,-0.4213795,12074,0
0.91937345,-10.419566,-0.30645782,12104,0
1.0342951,-9.500193,-0.5363012,12122,0
0.80445176,-9.040505,-0.6512229,12138,0
0.8810662,-9.002198,-0.34476504,12155,0
1.0342951,-9.653421,-0.80445176,12174,0
0.8810662,-10.649409,-0.5746084,12194,0
1.1109096,-10.726024,-0.45968673,12214,0
1.3024458,-10.266336,-0.49799395,12238,0
1.2641385,-9.500193,-0.30645782,12254,0
1.3024458,-9.232041,-0.22984336,12274,0
1.6089035,-9.576807,-0.4213795,12294,0
1.1109096,-9.346964,-0.45968673,12314,0
0.0,-8.810662,-0.61291564,12337,0
0.22984336,-9.11712,0.15322891,12354,0
-0.6895301,-10.457873,-0.842759,12374,0
-0.49799395,-9.883265,-0.15322891,12394,0
0.91937345,-8.619126,0.076614454,12414,0
1.3790601,-9.193734,0.2681506,12436,0
1.8004397,-9.80665,-0.15322891,12454,0
1.4173675,-8.580819,0.0,12474,0
0.34476504,-9.346964,0.49799395,12494,0
0.842759,-11.683704,-0.30645782,12571,0
1.4173675,-10.228029,-1.2641385,12571,0
0.8810662,-11.683704,-2.9879637,12620,0
0.2681506,-11.492168,-3.9456444,12620,0
-0.8810662,-12.181698,-4.55856,12620,0
-0.9959879,-11.683704,-4.175488,12627,0
-1.532289,-10.534488,-2.9113493,12646,0
-1.1109096,-9.078813,-1.6089035,12670,0
0.19153613,-8.350976,-2.1068976,12674,0
0.7661445,-7.929596,-2.1068976,12694,0
2.183512,-8.236053,-2.719813,12714,0
3.4093432,-10.457873,-3.064578,12735,0
1.6472107,-11.224017,-2.7964275,12754,0
0.61291564,-11.262324,-3.5242648,12774,0
0.80445176,-10.457873,-2.2218192,12806,0
1.4556746,-9.346964,-1.532289,12818,0
1.1109096,-7.699753,-1.4173675,12835,0
2.183512,-8.848969,-0.4213795,12882,0
1.8387469,-6.933608,-1.1875241,12882,0
1.4939818,-8.0445175,-1.2641385,12911,0
0.4213795,-7.1634517,-1.340753,12933,0
0.842759,-8.772355,-0.9959879,12951,0
1.1875241,-8.734048,-0.9576807,12982,0
1.9153614,-8.619126,-0.6512229,12982,0
1.9919758,-8.00621,-0.7661445,13005,0
2.1068976,-8.619126,-1.4556746,13099,0
3.4476504,-8.350976,-1.4939818,13113,0
3.9839516,-8.159439,-2.7964275,13113,0
3.0262709,-6.8569937,-2.873042,13113,0
3.6391866,-8.389283,-1.8004397,13113,0
2.7964275,-7.6614456,-1.685518,13123,0
2.4516625,-8.695741,-0.5363012,13162,0
4.2521024,-7.73806,-0.7278373,13162,0
5.9759274,-6.588843,-0.6895301,13181,0
7.1634517,-6.8186865,-0.6895301,13194,0
4.9799395,-8.159439,-6.4739213,13214,0
-1.0342951,-13.445837,-5.707777,13236,0
-3.6774938,-17.468096,-3.7924154,13269,0
-7.0485296,-19.115307,-2.834735,13274,0
-4.4819455,-16.242264,0.11492168,13294,0
0.34476504,-15.437813,-3.5625722,13314,0
1.6089035,-16.395493,-2.1452048,13335,0
-0.9959879,-10.572795,-3.4476504,13354,0
-0.7661445,-9.423578,-3.2561142,13374,0
-2.6431987,-11.645397,-1.3790601,13400,0
-3.4476504,-11.33894,0.7278373,13419,0
-4.213795,-9.232041,-1.1109096,13437,0
-3.0262709,-7.8529816,-1.7621324,13454,0
-0.6512229,-7.0102224,-1.0342951,13474,0
0.6512229,-7.240066,-0.5746084,13495,0
0.30645782,-6.703765,0.38307226,13516,0
3.9073372,-7.431602,-0.30645782,13535,0
3.1028855,-7.201759,0.22984336,13566,0
3.4859576,-6.0525417,0.5363012,13580,0
4.673482,-6.703765,0.076614454,13614,0
4.55856,-7.3549876,-0.2681506,13614,0
3.4093432,-9.80665,-2.1068976,13634,0
3.5625722,-12.488156,-2.4516625,13655,0
0.6895301,-10.381259,-1.8004397,13675,0
-0.5746084,-11.109096,-1.2641385,13694,0
-2.6048915,-12.066776,-0.6895301,13777,0
-0.6895301,-10.342952,-3.5242648,13777,0
0.7278373,-10.764331,-5.4779334,13777,0
1.1109096,-10.802638,-4.865018,13777,0
-1.5705963,-9.768343,-1.9153614,13809,0
-2.566584,-11.798626,-2.4899697,13822,0
-2.7581203,-14.595054,-5.4779334,13864,0
-1.532289,-13.215993,-5.554548,13864,0
2.681506,-12.717999,-3.6774938,13878,0
3.9456444,-13.40753,-3.715801,13894,0
2.9879637,-11.453861,-3.2561142,13956,0
2.9113493,-10.764331,-2.9496565,13956,0
0.61291564,-9.232041,-3.064578,13983,0
-0.7661445,-6.8569937,-0.5746084,13997,0
0.2681506,-5.2863975,-1.4556746,13997,0
0.30645782,-5.2480903,-1.7238252,14022,0
1.3790601,-5.5162406,-1.9153614,14034,0
0.842759,-6.435614,-2.1452048,14065,0
2.030283,-7.6614456,-2.1068976,14094,0
2.6048915,-8.159439,-0.91937345,14094,0
3.1411927,-6.8569937,-0.11492168,14121,0
1.0342951,-6.0142345,-1.1109096,14136,0
0.842759,-7.0102224,-3.217807,14154,0
2.2218192,-8.695741,-3.6008794,14174,0
2.2218192,-10.649409,-5.66947,14194,0
1.6472107,-12.794614,-5.094861,14214,0
2.3750482,-11.262324,-1.0726024,14234,0
4.5202527,-9.11712,-0.076614454,14254,0
4.711789,-8.236053,-1.9536686,14274,0
0.6895301,-9.998186,-2.6048915,14295,0
-2.183512,-14.211981,-5.7843914,14314,0
-3.6391866,-15.935806,-4.175488,14334,0
-2.1068976,-12.028469,-2.6431987,14355,0
0.6895301,-9.883265,-1.2641385,14375,0
1.5705963,-9.500193,-2.9879637,14394,0
0.038307227,-8.197746,-2.9496565,14414,0
-0.6512229,-11.147403,-2.7581203,14440,0
-1.1109096,-11.377247,-2.2984335,14455,0
-1.1492168,-10.189722,-2.1068976,14476,0
-0.22984336,-9.423578,-2.2601264,14496,0
0.842759,-7.8146744,-2.183512,14514,0
1.1492168,-7.5082164,-1.7238252,14535,0
3.8307228,-9.270349,-1.7621324,14554,0
0.45968673,-4.6351743,-1.4173675,14574,0
3.1794999,-9.11712,-1.1109096,14594,0
3.5625722,-7.5082164,0.49799395,14615,0
1.1875241,-8.734048,-1.9919758,14635,0
-1.9153614,-10.955867,-0.61291564,14655,0
1.8387469,-10.036493,0.2681506,14674,0
1.685518,-8.695741,1.0342951,14695,0
1.3790601,-8.350976,0.6895301,14714,0
1.8004397,-9.461885,0.49799395,14734,0
2.2601264,-11.798626,1.685518,14755,0
0.5746084,-13.330915,1.8387469,14774,0
0.8810662,-12.449849,1.2258313,14800,0
-0.5746084,-12.832921,-1.4556746,14833,0
-0.9576807,-13.254301,-4.213795,14852,0
0.038307227,-12.143391,-4.903325,14863,0
0.5746084,-8.6574335,-3.86903,14882,0
0.80445176,-7.5848308,-0.5746084,14923,0
2.1452048,-7.2783732,-1.8004397,14923,0
-0.11492168,-8.42759,-5.171476,14935,0
0.15322891,-11.147403,-4.367024,14954,0
-0.8810662,-13.599066,-5.631162,14979,0
