rawX,rawY,rawZ,timestampsensorType
-0.19153613,3.1794999,9.078813,7135,0
-0.34476504,3.1411927,9.461885,7205,0
-0.6512229,3.064578,9.270349,7280,0
-0.80445176,3.0262709,8.963891,7347,0
-0.8810662,3.371036,8.963891,7416,0
-0.91937345,3.0262709,9.193734,7491,0
-0.80445176,3.217807,8.925584,7555,0
-0.61291564,3.2561142,9.155427,7628,0
-0.9959879,3.5242648,9.615114,7696,0
-0.7661445,3.371036,9.232041,7770,0
-0.7661445,3.064578,9.078813,7839,0
-0.7661445,3.064578,9.385271,7907,0
-0.6895301,3.217807,9.308656,7975,0
-0.8810662,3.2944214,8.925584,8047,0
-0.49799395,3.2561142,9.078813,8117,0
-0.8810662,2.873042,9.883265,8190,0
-1.1492168,2.9879637,9.270349,8256,0
-0.8810662,2.9113493,9.040505,8329,0
-0.5746084,2.9496565,9.002198,8395,0
-0.38307226,2.873042,9.500193,8471,0
0.5746084,1.9919758,9.002198,8536,0
-1.340753,3.5242648,9.653421,8611,0
-1.1492168,3.9073372,9.078813,8676,0
-1.7621324,4.7500963,8.580819,8763,0
-3.371036,4.596867,6.588843,8821,0
-2.3750482,7.240066,12.066776,8886,0
-0.30645782,4.9799395,7.2783732,8956,0
1.1109096,3.3327289,6.9719152,9027,0
0.19153613,0.61291564,3.7924154,9099,0
-0.15322891,4.405331,7.469909,9166,0
3.4093432,1.3790601,12.488156,9240,0
1.2258313,0.0,-0.30645782,9310,0
0.15322891,2.9496565,9.002198,9384,0
2.2601264,-0.038307227,7.201759,9445,0
3.5625722,-1.685518,9.193734,9515,0
-3.217807,-3.2944214,10.189722,9585,0
-2.2601264,-14.595054,-0.49799395,17420,0
3.1411927,-11.951855,3.6774938,17502,0
-1.685518,-3.1411927,-0.5363012,17570,0
-5.094861,-10.764331,2.7964275,17638,0
-4.2521024,-6.3206925,0.45968673,17707,0
-4.060566,-8.00621,1.1875241,17778,0
-7.3166804,-10.726024,1.4939818,17847,0
-6.6271505,-9.691729,0.0,17918,0
-8.810662,-3.86903,-1.0726024,17987,0
-5.8226986,-9.500193,3.371036,18058,0
-4.0222588,-6.205771,1.340753,18127,0
-5.4779334,-4.2904096,0.0,18197,0
-6.8569937,-11.645397,0.7278373,18268,0
-5.93762,-10.649409,-0.842759,18338,0
-7.5082164,-5.8226986,-2.9496565,18407,0
-6.0525417,-4.3287168,1.4939818,18477,0
-3.7541082,-9.308656,0.34476504,18547,0
-4.175488,-8.0445175,-1.532289,18617,0
-0.5746084,-7.0102224,0.49799395,18687,0
-3.7541082,-4.9799395,0.11492168,18757,0
-5.056554,-11.87524,-1.8387469,18827,0
-2.2601264,-15.399506,-0.8810662,18897,0
-4.2904096,-9.11712,-1.4173675,18967,0
-0.38307226,-8.42759,-0.38307226,19037,0
-2.4133554,-9.423578,0.30645782,19107,0
0.22984336,-9.921572,-1.1109096,19177,0
0.19153613,-9.80665,-0.49799395,19252,0
0.19153613,-5.861006,-0.5746084,19321,0
2.2218192,-10.6877165,-0.7661445,19392,0
6.205771,-16.050728,-2.0685902,19462,0
3.6391866,-5.66947,0.34476504,19533,0
2.3750482,-2.681506,-0.30645782,19600,0
4.098873,-10.189722,-1.1875241,19668,0
1.9153614,-6.090849,-0.61291564,19742,0
2.7964275,-9.768343,-1.1109096,19812,0
-0.076614454,-9.461885,1.6472107,19882,0
1.7238252,-8.082825,-0.34476504,19951,0
3.9839516,-11.645397,0.80445176,20023,0
4.9799395,-10.266336,0.7661445,20092,0
0.19153613,-10.189722,-1.685518,20161,0
3.4476504,-8.0445175,0.842759,20232,0
1.9536686,-10.228029,-0.2681506,20303,0
5.8226986,-9.883265,1.532289,20372,0
4.596867,-9.078813,-1.1875241,20443,0
4.5202527,-8.082825,0.34476504,20512,0
2.873042,-9.193734,0.0,20582,0
3.9456444,-9.11712,-0.15322891,20651,0
3.2944214,-8.810662,-0.038307227,20722,0
3.4859576,-9.998186,0.34476504,20793,0
5.094861,-9.768343,0.30645782,20863,0
2.030283,-6.895301,-1.0342951,20929,0
3.1028855,-8.580819,0.842759,21001,0
2.6431987,-8.236053,0.49799395,21070,0
3.6774938,-8.810662,-0.11492168,21142,0
5.209783,-13.484144,-0.19153613,21212,0
2.6431987,-7.1251445,0.30645782,21283,0
4.060566,-11.224017,-0.5746084,21351,0
3.6008794,-9.80665,-0.19153613,21423,0
3.1028855,-9.80665,-0.30645782,21492,0
2.7581203,-8.542512,-0.38307226,21562,0
3.2561142,-9.270349,0.61291564,21632,0
3.9456444,-8.580819,0.2681506,21701,0
3.5625722,-8.619126,0.7278373,21773,0
4.7500963,-7.929596,-0.038307227,21841,0
3.6008794,-9.768343,-0.45968673,21913,0
1.1109096,-13.101071,1.4173675,21982,0
4.711789,-8.619126,-1.4556746,22053,0
1.3790601,-8.0445175,-0.49799395,22121,0
0.34476504,-9.11712,-0.076614454,22193,0
0.11492168,-11.951855,0.7661445,22263,0
2.3750482,-8.734048,0.19153613,22333,0
2.0685902,-9.155427,-0.2681506,22401,0
1.8004397,-9.998186,0.6512229,22472,0
3.1028855,-7.431602,0.4213795,22543,0
2.566584,-8.197746,0.38307226,22613,0
0.076614454,-12.258312,-1.0342951,22682,0
1.0342951,-11.836933,-1.532289,22753,0
10.228029,-10.457873,-3.064578,22821,0
1.4173675,-10.381259,0.34476504,22893,0
0.2681506,-6.397307,-0.61291564,22961,0
2.9113493,-8.465898,-0.6512229,23033,0
1.685518,-5.0182467,1.1875241,23101,0
4.596867,-6.8186865,-3.4859576,23170,0
7.73806,-9.270349,4.213795,23238,0
2.2218192,-19.421764,-5.93762,23312,0
1.4173675,-7.2783732,0.61291564,23381,0
-1.4939818,-13.40753,0.49799395,23449,0
1.6089035,-7.5082164,-0.34476504,23523,0
0.5363012,-6.0525417,1.5705963,23592,0
4.367024,-11.070788,-1.340753,23663,0
3.4093432,-9.155427,1.0726024,23732,0
2.2218192,-9.461885,-2.183512,23802,0
2.719813,-9.883265,1.5705963,23874,0
2.7581203,-11.722012,-2.7581203,23942,0
-0.11492168,-12.909535,-3.715801,24012,0
6.2823853,-9.576807,-1.5705963,24080,0
1.7238252,-8.197746,-0.2681506,24150,0
2.030283,-6.7803793,-0.22984336,24218,0
1.9153614,-7.469909,0.15322891,24288,0
3.9456444,-7.086837,-0.15322891,24358,0
5.861006,-11.9135475,1.2641385,24428,0
-0.9576807,-19.421764,-8.6574335,24498,0
6.435614,-9.232041,1.0726024,24568,0
-2.4899697,-11.109096,0.7278373,24638,0
3.0262709,-7.699753,1.340753,24711,0
0.19153613,-7.8529816,1.3024458,24778,0
2.9496565,-8.465898,-1.0726024,24848,0
2.4516625,-8.734048,1.3790601,24918,0
3.6391866,-9.653421,-0.9959879,24988,0
1.9536686,-12.334928,0.45968673,25058,0
-3.2561142,-12.028469,-1.1492168,25128,0
4.8267107,-11.070788,-4.5202527,25198,0
4.9799395,-9.768343,-0.30645782,25268,0
1.8004397,-7.0485296,0.7278373,25338,0
0.5746084,-6.4739213,-1.1109096,25408,0
2.2984335,-7.3166804,2.1068976,25478,0
6.2823853,-10.189722,-4.711789,25548,0
8.389283,-9.193734,3.371036,25618,0
-0.8810662,-8.42759,4.213795,25688,0
0.076614454,-12.29662,-0.5363012,25758,0
0.9576807,-7.3166804,-0.34476504,25828,0
-0.038307227,-6.6271505,-0.5746084,25898,0
3.0262709,-8.42759,0.30645782,25968,0
4.673482,-10.0748005,-1.6472107,26038,0
2.3750482,-10.342952,-0.2681506,26108,0
3.371036,-8.695741,0.076614454,26178,0
-0.61291564,-14.135366,-0.7661445,26248,0
-0.49799395,-11.032481,-6.588843,26318,0
4.55856,-9.040505,-0.076614454,26388,0
0.38307226,-6.2823853,0.2681506,26457,0
0.22984336,-7.3549876,-0.91937345,26527,0
5.66947,-8.887277,1.685518,26597,0
9.385271,-11.18571,-0.45968673,26667,0
3.064578,-19.421764,-11.990162,26737,0
6.703765,-8.542512,0.5746084,26807,0
-1.4173675,-9.921572,0.15322891,26877,0
-0.45968673,-5.9759274,0.2681506,26947,0
0.842759,-8.082825,2.1452048,27017,0
7.929596,-10.342952,-1.1109096,27087,0
2.7964275,-8.0445175,1.6089035,27158,0
-0.19153613,-4.1371803,-3.1794999,27227,0
0.61291564,-17.123331,-5.401319,27297,0
6.3206925,-12.98615,-2.9113493,27367,0
5.2863975,-10.189722,-1.685518,27437,0
-1.2258313,-2.681506,3.371036,27507,0
-2.719813,2.9879637,-1.340753,27577,0
0.2681506,-4.865018,5.0182467,27647,0
10.6877165,-19.421764,-1.3790601,27717,0
7.967903,-19.230228,3.86903,27787,0
2.528277,-6.588843,1.340753,27858,0
-0.2681506,3.7541082,-1.8004397,27927,0
0.80445176,3.371036,-0.15322891,27997,0
7.0102224,-19.421764,-6.5505357,28067,0
17.314867,-11.109096,-2.030283,28137,0
3.1028855,-11.109096,-2.7581203,28207,0
-2.6048915,-0.2681506,3.715801,28277,0
-6.167464,6.0142345,-1.6089035,28348,0
2.566584,-10.189722,2.183512,28417,0
7.469909,-12.373235,1.6472107,28487,0
7.201759,-18.23424,3.2561142,28557,0
3.1794999,-1.685518,-0.5363012,28627,0
-3.5242648,6.129156,1.9919758,28697,0
-1.0342951,0.11492168,0.91937345,28768,0
8.082825,-19.421764,3.371036,28837,0
13.101071,-12.066776,4.5202527,28908,0
1.9153614,-7.393295,0.9576807,28977,0
-1.7238252,3.217807,3.9073372,29048,0
-4.711789,4.367024,1.1109096,29118,0
18.693928,-19.421764,7.1251445,29188,0
3.1028855,-15.897499,-0.22984336,29258,0
7.393295,-4.4436383,2.2601264,29328,0
-2.9113493,2.681506,-0.076614454,29398,0
-1.3024458,5.133168,0.6512229,29468,0
9.844957,-16.318878,-18.885464,29538,0
11.453861,-3.4093432,-1.9153614,29608,0
6.2823853,-10.381259,-4.405331,29677,0
-3.4476504,-2.183512,3.1411927,29747,0
-7.929596,10.113108,-0.34476504,29817,0
